Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLF,Next Day High
2022-09-21,-1.0728836e-06,116.54000091552734,116.5999984741211,112.41999816894533,112.48999786376952,12606300.0,40.46849083740423,-0.2129164722801277,0.0578386608733242,9.972146,2.47,2.56,3789.93,1.0029300451278689,32.09000015258789,113.5999984741211
2022-09-22,7.748604e-07,113.37999725341795,113.5999984741211,111.06999969482422,111.20999908447266,11684500.0,38.14662964376629,-0.6015879578628187,-0.0740466628739043,9.972146,2.45,2.56,3757.99,1.0172200202941897,31.549999237060547,110.33999633789062
2022-09-23,8.702278e-06,110.0500030517578,110.33999633789062,107.16000366210938,109.13999938964844,18138600.0,34.68118778737259,-1.064375132104601,-0.2721123567200437,9.972146,2.38,2.56,3693.23,1.01610004901886,31.049999237060547,110.33999633789062
2022-09-24,8.225441e-06,110.0500030517578,110.33999633789062,107.16000366210938,109.13999938964844,18138600.0,34.68118778737259,-1.064375132104601,-0.2721123567200437,9.972146,2.38,2.56,3693.23,1.01610004901886,31.049999237060547,110.33999633789062
2022-09-25,1.21593475e-05,110.0500030517578,110.33999633789062,107.16000366210938,109.13999938964844,18138600.0,34.68118778737259,-1.064375132104601,-0.2721123567200437,9.972146,2.38,2.56,3693.23,1.01610004901886,31.049999237060547,109.61000061035156
2022-09-26,1.2457371e-05,108.0,109.61000061035156,106.05999755859376,106.79000091552734,15753600.0,31.214312638986552,-1.6022923106329898,-0.538148347502633,9.972146,2.33,2.56,3655.04,1.031999945640564,30.559999465942383,108.16999816894533
2022-09-27,1.1503696e-05,107.75,108.16999816894533,104.6500015258789,105.8499984741211,12793600.0,29.92566513958452,-2.080463601835689,-0.8466113983692442,9.972146,2.35,2.56,3647.29,1.0391000509262085,30.43000030517578,108.7300033569336
2022-09-28,5.6028366e-06,105.9499969482422,108.7300033569336,105.63999938964844,107.98999786376952,12762600.0,36.36641054561928,-2.260678039907603,-1.129424726676916,9.972146,2.37,2.56,3719.04,1.042080044746399,31.030000686645508,107.27999877929688
2022-09-29,1.835823e-05,106.9499969482422,107.27999877929688,104.4000015258789,106.16000366210938,12713900.0,33.52841976134358,-2.522091418701436,-1.40795806508182,9.972146,2.18,2.56,3640.47,1.030060052871704,30.63999938964844,107.62000274658205
2022-09-30,-8.702278e-06,106.05999755859376,107.62000274658205,104.4000015258789,104.5,15973400.0,31.15343667016092,-2.830582632469401,-1.6924829785593365,9.972146,2.14,2.56,3585.62,1.0173399448394775,30.36000061035156,107.62000274658205
2022-10-01,3.8146973e-06,106.05999755859376,107.62000274658205,104.4000015258789,104.5,15973400.0,31.15343667016092,-2.830582632469401,-1.6924829785593365,9.972146,2.14,3.08,3585.62,1.0173399448394775,30.36000061035156,107.62000274658205
2022-10-02,2.8014183e-06,106.05999755859376,107.62000274658205,104.4000015258789,104.5,15973400.0,31.15343667016092,-2.830582632469401,-1.6924829785593365,9.972146,2.14,3.08,3585.62,1.0173399448394775,30.36000061035156,108.36000061035156
2022-10-03,-1.2397766e-05,105.62000274658205,108.36000061035156,104.45999908447266,107.7300033569336,12248100.0,40.051658359863765,-2.7823565904812853,-1.910457700943726,9.972146,2.26,3.08,3678.43,1.0211700201034546,31.18000030517578,112.98999786376952
2022-10-04,9.536743e-06,110.61000061035156,112.98999786376952,109.86000061035156,112.7699966430664,16013600.0,50.748429550284015,-2.310814140565697,-1.99052898886812,9.972146,2.28,3.08,3790.93,1.0170799493789673,32.34000015258789,110.9499969482422
2022-10-05,-1.7881393e-06,109.75,110.9499969482422,108.83000183105467,110.38999938964844,10943500.0,46.52653462341,-2.104895316653028,-2.0134022544251016,9.972146,2.26,3.08,3783.28,1.0015699863433838,32.09000015258789,110.19000244140624
2022-10-06,-1.168251e-05,109.45999908447266,110.19000244140624,107.94000244140624,108.13999938964844,11521400.0,42.89351922516418,-2.0990626732268254,-2.030534338185446,9.972146,2.29,3.08,3744.52,1.0089800357818604,31.63999938964844,107.70999908447266
2022-10-07,7.56979e-06,107.5199966430664,107.70999908447266,105.2699966430664,105.9800033569336,11681100.0,39.68948522033868,-2.2428793720328173,-2.073003344954921,9.972146,2.36,3.08,3639.66,1.0215500593185425,30.88999938964844,107.70999908447266
2022-10-08,7.2717667e-06,107.5199966430664,107.70999908447266,105.2699966430664,105.9800033569336,11681100.0,39.68948522033868,-2.2428793720328173,-2.073003344954921,9.972146,2.36,3.08,3639.66,1.0215500593185425,30.88999938964844,107.70999908447266
2022-10-09,1.347065e-05,107.5199966430664,107.70999908447266,105.2699966430664,105.9800033569336,11681100.0,39.68948522033868,-2.2428793720328173,-2.073003344954921,9.972146,2.36,3.08,3639.66,1.0215500593185425,30.88999938964844,107.30999755859376
2022-10-10,1.5497208e-05,106.7300033569336,107.30999755859376,104.5199966430664,104.98999786376952,8931700.0,38.27816400471865,-2.408971191098658,-2.140196914183668,9.972146,2.36,3.08,3612.39,1.0272200107574463,30.75,104.54000091552734
2022-10-11,-2.3841858e-06,104.37000274658205,104.54000091552734,101.8499984741211,101.95999908447266,12739700.0,34.26248661365477,-2.753356750355124,-2.262828881417959,9.972146,2.36,3.08,3588.84,1.029860019683838,30.36000061035156,104.7300033569336
2022-10-12,4.4703484e-06,101.8000030517578,104.7300033569336,101.27999877929688,103.61000061035156,13181000.0,38.0724284200603,-2.8601731579605314,-2.382297736726473,9.972146,2.32,3.08,3577.03,1.0309100151062012,30.290000915527344,109.9000015258789
2022-10-13,6.377697e-06,101.9800033569336,109.9000015258789,101.76000213623048,109.37000274658205,22398700.0,49.1515592739094,-2.4517793107958425,-2.3961940515403475,9.972146,2.38,3.08,3669.91,1.030079960823059,31.540000915527344,115.23999786376952
2022-10-14,-0.0013898015,111.95999908447266,115.23999786376952,110.72000122070312,111.19000244140624,33387100.0,52.06943976994511,-1.9586869556147943,-2.308692632355237,9.972146,2.44,3.08,3583.07,1.0255000591278076,31.01000022888184,115.23999786376952
2022-10-15,0.0,111.95999908447266,115.23999786376952,110.72000122070312,111.19000244140624,33387100.0,52.06943976994511,-1.9586869556147943,-2.308692632355237,9.972146,2.44,3.08,3583.07,1.0255000591278076,31.01000022888184,115.23999786376952
2022-10-16,-4.4703484e-06,111.95999908447266,115.23999786376952,110.72000122070312,111.19000244140624,33387100.0,52.06943976994511,-1.9586869556147943,-2.308692632355237,9.972146,2.44,3.08,3583.07,1.0255000591278076,31.01000022888184,117.01000213623048
2022-10-17,8.6426735e-06,115.41000366210938,117.01000213623048,114.31999969482422,115.86000061035156,22276300.0,58.62953758484829,-1.1775043509774292,-2.082454976079675,9.972146,2.48,3.08,3677.95,1.0267599821090698,31.790000915527344,120.13999938964844
2022-10-18,-1.0073185e-05,119.66000366210938,120.13999938964844,116.95999908447266,118.83999633789062,21539700.0,62.18611842131795,-0.3143273878712165,-1.7288294584379833,9.972146,2.42,3.08,3719.98,1.0155999660491943,32.29999923706055,118.83000183105467
2022-10-19,6.4373016e-06,117.98999786376952,118.83000183105467,115.66999816894533,116.51000213623048,17072000.0,57.98845395352716,0.1796644547476233,-1.347130675800862,9.972146,2.46,3.08,3695.16,1.013800024986267,31.770000457763672,118.70999908447266
2022-10-20,-7.867813e-06,117.16000366210938,118.70999908447266,115.6500015258789,116.12999725341795,12207400.0,57.30900604216201,0.5343338626747993,-0.9708377681057296,9.972146,2.65,3.08,3665.78,1.0239100456237793,31.26000022888184,122.38999938964844
2022-10-21,-7.390976e-06,116.45999908447266,122.38999938964844,116.33000183105467,122.2300033569336,20593300.0,64.49972246596516,1.2927296536369397,-0.5181242837571958,9.972146,2.69,3.08,3752.75,1.0226099491119385,32.189998626708984,122.38999938964844
2022-10-22,1.4901161e-05,116.45999908447266,122.38999938964844,116.33000183105467,122.2300033569336,20593300.0,64.49972246596516,1.2927296536369397,-0.5181242837571958,9.972146,2.69,3.08,3752.75,1.0226099491119385,32.189998626708984,122.38999938964844
2022-10-23,-1.4841557e-05,116.45999908447266,122.38999938964844,116.33000183105467,122.2300033569336,20593300.0,64.49972246596516,1.2927296536369397,-0.5181242837571958,9.972146,2.69,3.08,3752.75,1.0226099491119385,32.189998626708984,123.0999984741211
2022-10-24,1.0251999e-05,122.06999969482422,123.0999984741211,121.33000183105467,122.37999725341795,12624200.0,64.65736117486655,1.8841477533566149,-0.0376698763344336,9.972146,2.72,3.08,3797.34,1.0141899585723877,32.619998931884766,123.2699966430664
2022-10-25,-1.4305115e-06,121.8499984741211,123.2699966430664,120.88999938964844,122.6999969482422,11289100.0,65.0142906920901,2.3515647843097724,0.4401770557944076,9.972146,2.62,3.08,3859.11,1.0114799737930298,33.0099983215332,125.1999969482422
2022-10-26,5.364418e-06,123.0,125.1999969482422,122.87999725341795,124.11000061035156,11667000.0,66.6142185412817,2.803455174377987,0.9128326795111236,9.972146,2.56,3.08,3830.6,1.003640055656433,33.09000015258789,126.1999969482422
2022-10-27,7.688999e-06,125.1999969482422,126.1999969482422,124.20999908447266,124.5999984741211,10727600.0,67.17599039381057,3.1646402933432114,1.363194202277541,9.972146,2.57,3.08,3807.3,0.9908900260925292,33.36000061035156,126.27999877929688
2022-10-28,2.360344e-05,125.29000091552734,126.27999877929688,124.0500030517578,126.08000183105467,11859500.0,68.87932747049518,3.52961875640932,1.7964791131038969,9.972146,2.62,3.08,3901.06,1.0032299757003784,34.189998626708984,126.27999877929688
2022-10-29,7.3313713e-06,125.29000091552734,126.27999877929688,124.0500030517578,126.08000183105467,11859500.0,68.87932747049518,3.52961875640932,1.7964791131038969,9.972146,2.62,3.08,3901.06,1.0032299757003784,34.189998626708984,126.27999877929688
2022-10-30,2.3126602e-05,125.29000091552734,126.27999877929688,124.0500030517578,126.08000183105467,11859500.0,68.87932747049518,3.52961875640932,1.7964791131038969,9.972146,2.62,3.08,3901.06,1.0032299757003784,34.189998626708984,127.43000030517578
2022-10-31,-2.7656555e-05,125.6999969482422,127.43000030517578,125.58999633789062,125.87999725341795,13295200.0,68.36303921084735,3.759392187018193,2.189061727886756,9.972146,2.67,3.08,3871.98,1.004520058631897,33.97999954223633,128.27999877929688
2022-11-01,1.6152859e-05,126.87000274658205,128.27999877929688,126.33000183105467,128.14999389648438,13386900.0,71.0182439264226,4.077654382674112,2.566780258844227,9.972146,2.65,3.78,3856.1,1.0115000009536743,34.06999969482422,130.36000061035156
2022-11-02,2.7298927e-05,127.6500015258789,130.36000061035156,126.63999938964844,126.97000122070312,16546100.0,67.8313157505104,4.186405640089518,2.890705335093285,9.972146,2.68,3.78,3759.69,1.0123599767684937,33.63999938964844,128.17999267578125
2022-11-03,-9.834766e-06,126.30999755859376,128.17999267578125,125.91000366210938,127.1999969482422,12474400.0,68.13150082713193,4.242248527838726,3.161013973642373,9.972146,2.54,3.78,3719.89,1.0189100503921509,33.29999923706055,130.8300018310547
2022-11-04,-9.4771385e-06,129.49000549316406,130.8300018310547,128.4600067138672,130.67999267578125,14953200.0,72.33768216883065,4.515261862285371,3.4318635513709728,9.972146,2.61,3.78,3770.55,1.0256799459457395,33.90999984741211,130.8300018310547
2022-11-05,7.3313713e-06,129.49000549316406,130.8300018310547,128.4600067138672,130.67999267578125,14953200.0,72.33768216883065,4.515261862285371,3.4318635513709728,9.972146,2.61,3.78,3770.55,1.0256799459457395,33.90999984741211,130.8300018310547
2022-11-06,1.7523766e-05,129.49000549316406,130.8300018310547,128.4600067138672,130.67999267578125,14953200.0,72.33768216883065,4.515261862285371,3.4318635513709728,9.972146,2.61,3.78,3770.55,1.0256799459457395,33.90999984741211,132.2899932861328
2022-11-07,2.014637e-05,131.0,132.2899932861328,130.47999572753906,131.3699951171875,12011200.0,73.09591266106528,4.732748152550485,3.6920404716068753,9.972146,2.67,3.78,3806.8,1.0071699619293213,34.25,132.05999755859375
2022-11-08,8.702278e-06,131.24000549316406,132.05999755859375,130.13999938964844,131.4499969482422,9884100.0,73.1876785085671,4.855590854779095,3.92475054824132,9.972146,2.61,3.78,3828.11,0.9981399774551392,34.45000076293945,131.42999267578125
2022-11-09,1.2099743e-05,131.32000732421875,131.42999267578125,129.22000122070312,129.74000549316406,9494000.0,67.85980256540405,4.760091193672423,4.09181867732754,9.972146,2.53,3.78,3748.57,0.9919800162315368,33.869998931884766,135.25
2022-11-10,1.2874603e-05,132.6300048828125,135.25,132.52999877929688,135.0800018310547,16351600.0,74.18085848712089,5.057006082224888,4.28485615830701,9.972146,2.47,3.78,3956.37,0.9980499744415284,35.58000183105469,136.1699981689453
2022-11-11,2.6643276e-05,135.19000244140625,136.1699981689453,133.77999877929688,135.3000030517578,10704700.0,74.40420467063505,5.249551963144299,4.477795319274468,9.972146,2.47,3.78,3992.93,0.9811400175094604,35.869998931884766,136.1699981689453
2022-11-12,1.0192394e-05,135.19000244140625,136.1699981689453,133.77999877929688,135.3000030517578,10704700.0,74.40420467063505,5.249551963144299,4.477795319274468,9.972146,2.47,3.78,3992.93,0.9811400175094604,35.869998931884766,136.1699981689453
2022-11-13,-4.7683716e-06,135.19000244140625,136.1699981689453,133.77999877929688,135.3000030517578,10704700.0,74.40420467063505,5.249551963144299,4.477795319274468,9.972146,2.47,3.78,3992.93,0.9811400175094604,35.869998931884766,135.72999572753906
2022-11-14,-3.59416e-05,134.8000030517578,135.72999572753906,133.91000366210938,133.91000366210938,11085600.0,70.26830119639959,5.22969990186256,4.628176235792086,9.972146,2.42,3.78,3957.25,0.9681900143623352,35.36000061035156,135.7100067138672
2022-11-15,-1.9073486e-06,134.67999267578125,135.7100067138672,131.60000610351562,132.94000244140625,14038300.0,67.45056169127383,5.077169558159952,4.717974900265659,9.972146,2.4,3.78,3991.73,0.9690600037574768,35.439998626708984,133.55999755859375
2022-11-16,1.0311604e-05,133.0,133.55999755859375,132.02999877929688,133.1199951171875,7893400.0,67.70931498148614,4.914164635570259,4.75721284732658,9.972146,2.35,3.78,3958.79,0.9654499888420104,35.27000045776367,132.88999938964844
2022-11-17,4.4882298e-05,132.0,132.88999938964844,131.27999877929688,132.5399932861328,8820200.0,65.89157611644208,4.68418439761021,4.742607157383306,9.972146,2.32,3.78,3946.56,0.962000012397766,35.08000183105469,134.6699981689453
2022-11-18,2.026558e-05,134.57000732421875,134.6699981689453,132.27999877929688,133.83999633789062,9468500.0,67.9673301975772,4.554323378863103,4.704950401679265,9.972146,2.28,3.78,3965.34,0.9650899767875672,35.369998931884766,134.6699981689453
2022-11-19,-4.4107437e-06,134.57000732421875,134.6699981689453,132.27999877929688,133.83999633789062,9468500.0,67.9673301975772,4.554323378863103,4.704950401679265,9.972146,2.28,3.78,3965.34,0.9650899767875672,35.369998931884766,134.6699981689453
2022-11-20,-0.0013898015,134.57000732421875,134.6699981689453,132.27999877929688,133.83999633789062,9468500.0,67.9673301975772,4.554323378863103,4.704950401679265,9.972146,2.28,3.78,3965.34,0.9650899767875672,35.369998931884766,134.55999755859375
2022-11-21,1.9133091e-05,133.74000549316406,134.55999755859375,132.75,133.0500030517578,7800500.0,65.36407306115137,4.337659886889796,4.631492298721371,9.972146,2.34,3.78,3949.94,0.9679700136184692,35.47999954223633,135.27000427246094
2022-11-22,1.8656254e-05,134.0,135.27000427246094,133.69000244140625,135.0399932861328,9185700.0,68.62412779983508,4.277222925984631,4.560638424174023,9.972146,2.35,3.78,4003.58,0.9760199785232544,35.84000015258789,136.5
2022-11-23,1.2516975e-05,134.94000244140625,136.5,134.86000061035156,136.47999572753906,7316200.0,70.7682515006867,4.296000739108592,4.507710887160937,9.972146,2.33,3.78,4027.26,0.9698299765586852,35.9900016784668,136.5
2022-11-24,2.002716e-05,134.94000244140625,136.5,134.86000061035156,136.47999572753906,7316200.0,70.7682515006867,4.296000739108592,4.507710887160937,9.972146,2.33,3.78,4027.26,0.9600399732589722,35.9900016784668,137.13999938964844
2022-11-25,-5.2452087e-06,136.47999572753906,137.13999938964844,136.05999755859375,136.74000549316406,3220500.0,71.15159399681761,4.282496947342679,4.462668099197286,9.972146,2.34,3.78,4026.12,0.9607899785041808,36.11000061035156,137.13999938964844
2022-11-26,1.0848045e-05,136.47999572753906,137.13999938964844,136.05999755859375,136.74000549316406,3220500.0,71.15159399681761,4.282496947342679,4.462668099197286,9.972146,2.34,3.78,4026.12,0.9607899785041808,36.11000061035156,137.13999938964844
2022-11-27,9.059906e-06,136.47999572753906,137.13999938964844,136.05999755859375,136.74000549316406,3220500.0,71.15159399681761,4.282496947342679,4.462668099197286,9.972146,2.34,3.78,4026.12,0.9607899785041808,36.11000061035156,136.7100067138672
2022-11-28,1.7762184e-05,136.07000732421875,136.7100067138672,134.19000244140625,134.35000610351562,9906900.0,62.97632085570083,4.032458447527404,4.376626168863309,9.972146,2.29,3.78,3963.94,0.9645500183105468,35.4900016784668,136.63999938964844
2022-11-29,3.129244e-05,134.66000366210938,136.63999938964844,134.41000366210938,136.55999755859375,7925300.0,66.77757145414864,3.966901010213661,4.294681137133379,9.972146,2.3,3.78,3957.63,0.9666000008583068,35.70000076293945,138.17999267578125
2022-11-30,0.0,136.08999633789062,138.17999267578125,133.19000244140625,138.17999267578125,14761200.0,69.26837909654267,3.999561876251022,4.235657284956908,9.972146,2.41,3.78,4080.11,0.9685699939727784,36.310001373291016,138.66000366210938
2022-12-01,0.0,138.17999267578125,138.66000366210938,135.42999267578125,136.24000549316406,8858500.0,63.16134914396688,3.824815008849299,4.153488829735386,9.972146,2.45,4.1,4076.57,0.9592000246047974,36.09999847412109,135.35000610351562
2022-12-02,-1.335144e-05,134.49000549316406,135.35000610351562,133.33999633789062,135.16000366210938,8931900.0,59.99041511509296,3.5581634423524235,4.034423752258793,9.972146,2.51,4.1,4071.7,0.949810028076172,35.93000030517578,135.35000610351562
2022-12-03,-2.7537346e-05,134.49000549316406,135.35000610351562,133.33999633789062,135.16000366210938,8931900.0,59.99041511509296,3.5581634423524235,4.034423752258793,9.972146,2.51,4.1,4071.7,0.949810028076172,35.93000030517578,135.35000610351562
2022-12-04,1.5497208e-06,134.49000549316406,135.35000610351562,133.33999633789062,135.16000366210938,8931900.0,59.99041511509296,3.5581634423524235,4.034423752258793,9.972146,2.51,4.1,4071.7,0.949810028076172,35.93000030517578,134.57000732421875
2022-12-05,1.3291836e-05,134.24000549316406,134.57000732421875,130.60000610351562,131.3699951171875,10154500.0,50.42355080054928,3.006362662255924,3.8288115342582194,9.972146,2.46,4.1,3998.84,0.948390007019043,35.040000915527344,135.11000061035156
2022-12-06,1.8835068e-05,133.38999938964844,135.11000061035156,129.8699951171875,131.58999633789062,13966700.0,50.91290649901512,2.55732952551557,3.5745151325096893,9.972146,2.38,4.1,3941.26,0.9526600241661072,34.72999954223633,133.0800018310547
2022-12-07,7.867813e-06,131.30999755859375,133.0800018310547,130.3300018310547,131.5,11739400.0,50.692473229289526,2.16920038543978,3.2934521830957078,9.972146,2.33,4.1,3933.92,0.9552000164985656,34.59000015258789,132.97999572753906
2022-12-08,-1.0967255e-05,132.3300018310547,132.97999572753906,131.42999267578125,132.8800048828125,8907300.0,53.98259410479367,1.950476230613987,3.024856992599364,9.972146,2.36,4.1,3963.51,0.9511799812316896,34.619998931884766,133.75999450683594
2022-12-09,2.4080276e-05,132.1999969482422,133.75999450683594,132.0,132.16000366210938,7957800.0,52.03182881997803,1.699447507881132,2.759775095655717,9.972146,2.3,4.1,3934.38,0.9470000267028807,34.529998779296875,133.75999450683594
2022-12-10,-1.1563301e-05,132.1999969482422,133.75999450683594,132.0,132.16000366210938,7957800.0,52.03182881997803,1.699447507881132,2.759775095655717,9.972146,2.3,4.1,3934.38,0.9470000267028807,34.529998779296875,133.75999450683594
2022-12-11,1.3589859e-05,132.1999969482422,133.75999450683594,132.0,132.16000366210938,7957800.0,52.03182881997803,1.699447507881132,2.759775095655717,9.972146,2.3,4.1,3934.38,0.9470000267028807,34.529998779296875,134.64999389648438
2022-12-12,6.198883e-06,132.39999389648438,134.64999389648438,131.60000610351562,134.2100067138672,8841600.0,56.81672780617711,1.6469386664741703,2.5372078098194075,9.972146,2.35,4.1,3990.56,0.9503700137138368,34.9900016784668,137.08999633789062
2022-12-13,-2.7418137e-06,136.88999938964844,137.08999633789062,133.0800018310547,134.0800018310547,10025400.0,56.43228029633121,1.576659969119305,2.345098241679387,9.972146,2.31,4.1,4019.65,0.9486100077629088,35.08000183105469,135.7100067138672
2022-12-14,0.0,133.77999877929688,135.7100067138672,132.75999450683594,133.41000366210938,9966100.0,54.38971362494874,1.4501835292915644,2.1661152992018224,9.972146,2.25,4.1,3995.32,0.9410300254821776,34.63999938964844,132.0800018310547
2022-12-15,1.2278557e-05,131.14999389648438,132.0800018310547,129.0500030517578,130.10000610351562,12087800.0,45.60716675315616,1.070520604190648,1.9469963601995877,9.972146,2.21,4.1,3895.75,0.9366499781608582,33.959999084472656,129.89999389648438
2022-12-16,1.2457371e-05,129.14999389648438,129.89999389648438,128.42999267578125,129.2899932861328,21133700.0,43.74556559244228,0.6962478244008139,1.6968466530398327,9.972146,2.14,4.1,3852.36,0.9398000240325928,33.70000076293945,129.89999389648438
2022-12-17,5.543232e-06,129.14999389648438,129.89999389648438,128.42999267578125,129.2899932861328,21133700.0,43.74556559244228,0.6962478244008139,1.6968466530398327,9.972146,2.14,4.1,3852.36,0.9398000240325928,33.70000076293945,129.89999389648438
2022-12-18,1.591444e-05,129.14999389648438,129.89999389648438,128.42999267578125,129.2899932861328,21133700.0,43.74556559244228,0.6962478244008139,1.6968466530398327,9.972146,2.14,4.1,3852.36,0.9398000240325928,33.70000076293945,131.3300018310547
2022-12-19,3.2782555e-06,129.64999389648438,131.3300018310547,129.08999633789062,130.05999755859375,9017200.0,46.00197225046009,0.4565045591275805,1.4487782342573825,9.972146,2.19,4.1,3817.66,0.94472998380661,33.400001525878906,132.0500030517578
2022-12-20,2.026558e-06,130.97000122070312,132.0500030517578,130.1999969482422,130.69000244140625,8549900.0,47.84524656123821,0.3137259851449698,1.2217677844348998,9.972146,2.26,4.1,3821.62,0.9420999884605408,33.540000915527344,132.97999572753906
2022-12-21,3.6358833e-06,132.17999267578125,132.97999572753906,131.77000427246094,132.16000366210938,8051700.0,51.965498951233776,0.3155522597714366,1.0405246795022072,9.972146,2.31,4.1,3878.44,0.9409999847412108,34.060001373291016,131.3000030517578
2022-12-22,-0.0013898015,131.10000610351562,131.3000030517578,128.41000366210938,130.66000366210938,8648200.0,47.81454251767827,0.1937289449087416,0.871165532583514,9.972146,2.24,4.1,3822.39,0.9424999952316284,33.7599983215332,131.44000244140625
2022-12-23,-1.9192696e-05,130.5800018310547,131.44000244140625,129.63999938964844,131.27999877929688,5091900.0,49.60634695908814,0.1455338905337555,0.7260392041735624,9.972146,2.29,4.1,3844.82,0.9430999755859376,33.95000076293945,131.44000244140625
2022-12-24,7.1525574e-06,130.5800018310547,131.44000244140625,129.63999938964844,131.27999877929688,5091900.0,49.60634695908814,0.1455338905337555,0.7260392041735624,9.972146,2.29,4.1,3844.82,0.9430999755859376,33.95000076293945,131.44000244140625
2022-12-25,1.4901161e-06,130.5800018310547,131.44000244140625,129.63999938964844,131.27999877929688,5091900.0,49.60634695908814,0.1455338905337555,0.7260392041735624,9.972146,2.29,4.1,3844.82,0.9430999755859376,33.95000076293945,131.44000244140625
2022-12-26,1.31726265e-05,130.5800018310547,131.44000244140625,129.63999938964844,131.27999877929688,5091900.0,49.60634695908814,0.1455338905337555,0.7260392041735624,9.972146,2.29,4.1,3844.82,0.9373999834060668,33.95000076293945,132.22000122070312
2022-12-27,0.0,131.57000732421875,132.22000122070312,130.5500030517578,131.74000549316406,5411000.0,50.95196955391006,0.1428114189469056,0.6093936471282311,9.972146,2.33,4.1,3829.25,0.9398300051689148,33.939998626708984,133.41000366210938
2022-12-28,2.4735928e-05,131.85000610351562,133.41000366210938,131.00999450683594,132.4600067138672,8827700.0,53.06449835733646,0.1964869426435314,0.5268123062312912,9.972146,2.33,4.1,3783.22,0.9401000142097472,33.81999969482422,133.27000427246094
2022-12-29,-1.7940998e-05,132.92999267578125,133.27000427246094,132.30999755859375,133.22000122070312,6585200.0,55.25521109680754,0.2969275906133646,0.4808353631077058,9.972146,2.32,4.1,3849.28,0.9408000111579896,34.290000915527344,134.3300018310547
2022-12-30,-8.046627e-06,132.80999755859375,134.3300018310547,132.44000244140625,134.10000610351562,9292500.0,57.71624089291806,0.4424364354794647,0.4731555775820576,9.972146,2.33,4.1,3839.5,0.9380199909210204,34.20000076293945,134.3300018310547
2022-12-31,3.0398369e-06,132.80999755859375,134.3300018310547,132.44000244140625,134.10000610351562,9292500.0,57.71624089291806,0.4424364354794647,0.4731555775820576,9.972146,2.33,4.1,3839.5,0.9380199909210204,34.20000076293945,134.3300018310547
2023-01-01,-5.9604645e-06,132.80999755859375,134.3300018310547,132.44000244140625,134.10000610351562,9292500.0,57.71624089291806,0.4424364354794647,0.4731555775820576,9.972146,2.33,4.33,3839.5,0.9380199909210204,34.20000076293945,134.3300018310547
2023-01-02,3.9339066e-06,132.80999755859375,134.3300018310547,132.44000244140625,134.10000610351562,9292500.0,57.71624089291806,0.4424364354794647,0.4731555775820576,9.972146,2.33,4.33,3839.5,0.9337300062179564,34.20000076293945,136.74000549316406
2023-01-03,5.00679e-06,135.24000549316406,136.74000549316406,133.88999938964844,135.1199951171875,11054800.0,60.43271608382857,0.632763726018112,0.5050772072692685,9.972146,2.29,4.33,3824.14,0.9365299940109252,34.31999969482422,137.67999267578125
2023-01-04,1.04904175e-05,135.99000549316406,137.67999267578125,135.57000732421875,136.3800048828125,11687600.0,63.54812544544888,0.8751831659940592,0.5790983990142267,9.972146,2.21,4.33,3852.97,0.9481499791145324,34.869998931884766,135.7100067138672
2023-01-05,7.867813e-06,135.66000366210938,135.7100067138672,133.6999969482422,135.35000610351562,8381300.0,59.42882465915375,0.9729741845384864,0.6578735561190786,9.972146,2.22,4.33,3808.1,0.9428300261497498,34.61000061035156,138.3800048828125
2023-01-06,1.1920929e-07,136.1300048828125,138.3800048828125,134.49000549316406,137.94000244140625,10029100.0,65.48710390994921,1.2451124489900849,0.7753213346932799,9.972146,2.18,4.33,3895.08,0.9503700137138368,35.380001068115234,138.3800048828125
2023-01-07,8.285046e-06,136.1300048828125,138.3800048828125,134.49000549316406,137.94000244140625,10029100.0,65.48710390994921,1.2451124489900849,0.7753213346932799,9.972146,2.18,4.33,3895.08,0.9503700137138368,35.380001068115234,138.3800048828125
2023-01-08,-1.1265278e-05,136.1300048828125,138.3800048828125,134.49000549316406,137.94000244140625,10029100.0,65.48710390994921,1.2451124489900849,0.7753213346932799,9.972146,2.18,4.33,3895.08,0.9503700137138368,35.380001068115234,138.8800048828125
2023-01-09,7.927418e-06,138.60000610351562,138.8800048828125,136.8800048828125,137.3699951171875,8482300.0,63.2486461590164,1.3986662035487711,0.8999903084643781,9.972146,2.18,4.33,3892.09,0.938409984111786,35.25,138.72000122070312
2023-01-10,-4.172325e-06,137.7899932861328,138.72000122070312,137.30999755859375,138.60000610351562,9048700.0,65.95312513385977,1.601153170234312,1.040222880818365,9.972146,2.2,4.33,3919.25,0.931689977645874,35.45000076293945,139.75
2023-01-11,2.5629997e-06,138.89999389648438,139.75,138.10000610351562,139.6300048828125,8703700.0,68.07195001806663,1.8237151901143704,1.196921342677566,9.972146,2.21,4.33,3969.61,0.931190013885498,35.779998779296875,140.86000061035156
2023-01-12,1.513958e-05,140.0,140.86000061035156,139.22000122070312,139.49000549316406,11001700.0,67.45745007563858,1.9661360214431625,1.3507642784306853,9.972146,2.21,4.33,3983.17,0.928849995136261,35.849998474121094,143.49000549316406
